match_number,stage,team,opponent,match_duration,shirt_number,player,total_distance_m,zone1_distance_m,zone2_distance_m,zone3_distance_m,zone4_distance_m,zone5_distance_m,high_speed_runs,sprints,top_speed_kmh,passes_attempted,passes_completed,pass_completion_pct,switches_of_play,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,attempts_at_goal,goals,total_offers,offers_in_front,offers_in_between,offers_out_to_in,offers_in_to_out,offers_in_behind,offers_no_movement,offers_received,tackles_made,tackles_won,blocks,interceptions,pressures_direct,pressures_indirect,duels_won_aerial,duels_won_physical,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_into_pressing,possession_regains,possession_interrupted,player_lineup,position,started,minutes,source_url,minutes_source_url,minutes_note,high_intensity_distance_m
22,Group stage,England,Croatia,90,1,Jordan Pickford,6162.9,4179.8,1707.2,181.4,86.5,7.9,18.0,7.0,26.4,62.0,48.0,77.0,0.0,0.0,0.0,19.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,1.0,Jordan Pickford,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,94.4
22,Group stage,England,Croatia,90,2,Ezri Konsa,10244.1,4275.4,4175.7,1382.3,375.2,35.4,119.0,34.0,27.6,70.0,66.0,94.0,0.0,0.0,0.0,16.0,13.0,81.0,1.0,0.0,1.0,2.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,11.0,7.0,1,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,2.0,7.0,2.0,Ezri Konsa,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,410.59999999999997
22,Group stage,England,Croatia,90,3,Nico Oreilly,10885.2,4078.5,4589.2,1393.7,578.2,245.7,117.0,43.0,33.1,48.0,44.0,92.0,0.0,0.0,0.0,10.0,9.0,90.0,5.0,2.0,3.0,2.0,0.0,41.0,16.0,6.0,3.0,0.0,5.0,11.0,16.0,2,0,2.0,1.0,3.0,25.0,1.0,0.0,1.0,2.0,4.0,20.0,17.0,5.0,1.0,Nico Oreilly,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,823.9000000000001
22,Group stage,England,Croatia,90,4,Declan Rice,8754.0,2891.4,3805.5,1339.7,534.0,183.4,108.0,41.0,28.9,37.0,33.0,89.0,0.0,9.0,4.0,7.0,5.0,71.0,1.0,1.0,0.0,1.0,0.0,25.0,11.0,6.0,0.0,2.0,3.0,3.0,11.0,0,0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,27.0,13.0,2.0,0.0,Declan Rice,MF,True,72.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,717.4
22,Group stage,England,Croatia,90,5,John Stones,9455.6,3434.2,4062.7,1411.9,454.9,91.9,121.0,35.0,27.5,64.0,60.0,94.0,0.0,0.0,0.0,11.0,10.0,91.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2,1,3.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,2.0,15.0,1.0,4.0,3.0,John Stones,DF,True,87.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,546.8
22,Group stage,England,Croatia,90,6,Marc Guehi,1167.5,306.4,671.0,144.2,34.8,11.0,12.0,2.0,26.2,7.0,7.0,100.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,Marc Guehi,DF,False,3.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,45.8
22,Group stage,England,Croatia,90,7,Bukayo Saka,3035.5,961.3,1236.5,442.4,244.2,151.1,41.0,18.0,32.0,6.0,5.0,83.0,0.0,0.0,0.0,3.0,2.0,67.0,5.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0,0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,Bukayo Saka,FW,False,18.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,395.29999999999995
22,Group stage,England,Croatia,90,8,Elliot Anderson,12044.1,3501.4,5420.1,2256.3,708.5,157.8,187.0,54.0,29.1,52.0,47.0,90.0,0.0,1.0,1.0,9.0,6.0,67.0,1.0,0.0,1.0,1.0,0.0,86.0,39.0,11.0,2.0,3.0,5.0,26.0,32.0,6,3,1.0,1.0,12.0,22.0,3.0,0.0,4.0,4.0,7.0,36.0,15.0,8.0,2.0,Elliot Anderson,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,866.3
22,Group stage,England,Croatia,90,9,Harry Kane,11480.1,3950.1,4938.6,1762.7,712.1,116.6,150.0,44.0,28.0,20.0,14.0,70.0,0.0,0.0,0.0,8.0,5.0,62.0,1.0,1.0,0.0,7.0,2.0,15.0,4.0,5.0,1.0,0.0,4.0,1.0,4.0,1,0,2.0,0.0,4.0,42.0,3.0,0.0,3.0,1.0,6.0,31.0,28.0,0.0,1.0,Harry Kane,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,828.7
22,Group stage,England,Croatia,90,10,Jude Bellingham,9139.2,3595.9,2914.4,1534.2,766.0,328.6,126.0,58.0,32.0,22.0,18.0,82.0,0.0,1.0,0.0,7.0,4.0,57.0,3.0,3.0,0.0,3.0,1.0,36.0,4.0,19.0,0.0,3.0,8.0,2.0,5.0,3,0,1.0,0.0,1.0,16.0,1.0,0.0,3.0,1.0,3.0,21.0,6.0,4.0,1.0,Jude Bellingham,MF,True,80.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1094.6
22,Group stage,England,Croatia,90,11,Marcus Rashford,3064.2,865.2,1362.1,466.2,207.2,163.6,49.0,19.0,32.5,5.0,3.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,Marcus Rashford,FW,False,18.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,370.79999999999995
22,Group stage,England,Croatia,90,17,Morgan Rogers,3331.6,825.4,1585.2,643.2,177.2,100.6,43.0,14.0,30.7,7.0,5.0,71.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,2,1,0.0,0.0,2.0,13.0,3.0,0.0,3.0,1.0,1.0,10.0,3.0,1.0,0.0,Morgan Rogers,MF,False,18.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,277.79999999999995
22,Group stage,England,Croatia,90,18,Anthony Gordon,8110.1,3229.1,2588.9,1156.5,701.6,434.1,103.0,58.0,31.2,12.0,10.0,83.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,0.0,2.0,0.0,45.0,1.0,7.0,5.0,0.0,20.0,12.0,8.0,0,0,1.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,34.0,26.0,0.0,0.0,Anthony Gordon,FW,True,72.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1135.7
22,Group stage,England,Croatia,90,20,Noni Madueke,7673.9,3265.2,2496.5,1147.6,404.4,360.2,96.0,35.0,34.1,17.0,16.0,94.0,0.0,2.0,2.0,5.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,36.0,3.0,2.0,3.0,1.0,19.0,8.0,8.0,0,0,2.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,1.0,1.0,Noni Madueke,FW,True,72.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,764.5999999999999
22,Group stage,England,Croatia,90,24,Reece James,10452.6,4080.7,4285.4,1423.0,482.5,180.9,119.0,38.0,31.2,45.0,39.0,87.0,1.0,2.0,1.0,9.0,5.0,56.0,0.0,0.0,0.0,1.0,0.0,52.0,16.0,15.0,0.0,1.0,7.0,13.0,18.0,2,0,4.0,0.0,6.0,11.0,2.0,0.0,2.0,3.0,5.0,39.0,13.0,6.0,4.0,Reece James,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,663.4
22,Group stage,England,Croatia,90,25,Djed Spence,1981.8,758.6,750.9,209.4,136.6,126.2,16.0,10.0,35.2,8.0,6.0,75.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,Djed Spence,DF,False,10.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M22-ENG-V-CRO.pdf,Paired substitution times on the FIFA PMSR team-summary page.,262.8
45,Group stage,England,Ghana,90,1,Jordan Pickford,5818.0,3871.7,1602.0,279.0,53.2,12.2,29.0,5.0,26.6,24.0,22.0,92.0,2.0,0.0,0.0,6.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,Jordan Pickford,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,65.4
45,Group stage,England,Ghana,90,2,Ezri Konsa,9462.7,4429.1,3678.3,944.8,275.0,135.4,80.0,22.0,32.5,120.0,116.0,97.0,1.0,0.0,0.0,25.0,23.0,92.0,2.0,0.0,2.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,19.0,18.0,3,1,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,2.0,Ezri Konsa,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,410.4
45,Group stage,England,Ghana,90,3,Nico Oreilly,3206.2,1135.0,1328.8,459.8,194.1,88.4,37.0,16.0,32.8,12.0,11.0,92.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,2.0,0.0,14.0,6.0,1.0,0.0,1.0,5.0,1.0,4.0,1,1,0.0,0.0,1.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,Nico Oreilly,DF,False,24.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,282.5
45,Group stage,England,Ghana,90,4,Declan Rice,11072.3,3813.6,4827.6,1491.4,635.0,304.6,136.0,45.0,32.3,48.0,42.0,88.0,1.0,11.0,3.0,13.0,8.0,62.0,1.0,1.0,0.0,3.0,0.0,33.0,9.0,6.0,1.0,1.0,13.0,3.0,13.0,0,0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,8.0,4.0,0.0,1.0,0.0,Declan Rice,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,939.6
45,Group stage,England,Ghana,90,6,Marc Guehi,9902.0,3535.9,4794.8,1065.7,341.2,164.3,100.0,27.0,32.6,128.0,126.0,98.0,1.0,0.0,0.0,16.0,14.0,88.0,5.0,0.0,5.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,5.0,7.0,0,0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,4.0,0.0,0.0,10.0,1.0,Marc Guehi,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,505.5
45,Group stage,England,Ghana,90,7,Bukayo Saka,2981.2,1275.4,1154.3,410.9,104.3,36.2,34.0,9.0,30.0,8.0,8.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,14.0,3.0,0.0,1.0,1.0,5.0,4.0,7.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bukayo Saka,FW,False,25.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,140.5
45,Group stage,England,Ghana,90,8,Elliot Anderson,8970.2,2749.9,4111.5,1512.7,492.2,103.9,128.0,38.0,28.6,76.0,67.0,88.0,0.0,0.0,0.0,19.0,13.0,68.0,1.0,1.0,0.0,4.0,0.0,54.0,27.0,8.0,0.0,1.0,0.0,18.0,26.0,4,1,1.0,1.0,9.0,3.0,4.0,0.0,4.0,0.0,5.0,13.0,1.0,5.0,0.0,Elliot Anderson,MF,True,74.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,596.1
45,Group stage,England,Ghana,90,9,Harry Kane,10295.0,4507.4,4098.5,1045.8,511.0,132.3,101.0,33.0,30.8,10.0,8.0,80.0,1.0,0.0,0.0,3.0,1.0,33.0,0.0,0.0,0.0,3.0,0.0,14.0,7.0,6.0,0.0,0.0,0.0,1.0,4.0,0,0,0.0,0.0,5.0,17.0,2.0,0.0,2.0,0.0,1.0,11.0,6.0,0.0,0.0,Harry Kane,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,643.3
45,Group stage,England,Ghana,90,10,Jude Bellingham,8089.1,3290.5,2726.0,1173.8,644.2,254.7,92.0,51.0,30.8,30.0,27.0,90.0,0.0,1.0,0.0,4.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,83.0,27.0,35.0,0.0,2.0,18.0,1.0,25.0,3,2,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,2.0,1.0,Jude Bellingham,MF,True,74.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,898.9000000000001
45,Group stage,England,Ghana,90,11,Marcus Rashford,1492.5,595.4,574.1,177.6,95.4,50.0,16.0,10.0,29.2,7.0,6.0,86.0,1.0,4.0,1.0,5.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,6.0,2.0,6.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcus Rashford,FW,False,7.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,145.4
45,Group stage,England,Ghana,90,17,Morgan Rogers,2685.4,954.5,1207.4,376.9,111.1,35.5,32.0,10.0,26.6,7.0,4.0,57.0,0.0,1.0,0.0,3.0,2.0,67.0,2.0,0.0,2.0,0.0,0.0,19.0,2.0,7.0,1.0,1.0,6.0,2.0,5.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Morgan Rogers,MF,False,16.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,146.6
45,Group stage,England,Ghana,90,18,Anthony Gordon,7039.2,3359.8,2287.5,799.6,314.9,277.5,56.0,37.0,33.2,24.0,22.0,92.0,0.0,2.0,0.0,7.0,5.0,71.0,7.0,7.0,0.0,1.0,0.0,44.0,18.0,4.0,1.0,0.0,12.0,9.0,18.0,2,0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,Anthony Gordon,FW,True,65.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,592.4
45,Group stage,England,Ghana,90,20,Noni Madueke,8184.4,3629.4,3016.2,1011.2,334.1,193.4,95.0,30.0,33.3,29.0,23.0,79.0,0.0,5.0,2.0,8.0,5.0,62.0,7.0,6.0,1.0,2.0,0.0,60.0,8.0,3.0,4.0,2.0,22.0,21.0,18.0,1,0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,Noni Madueke,FW,True,83.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,527.5
45,Group stage,England,Ghana,90,21,Eberechi Eze,2270.2,892.2,1018.0,205.5,146.4,8.1,19.0,9.0,26.7,10.0,7.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,3.0,1.0,5.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Eberechi Eze,MF,False,16.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,154.5
45,Group stage,England,Ghana,90,24,Reece James,9651.1,4274.5,3797.3,861.8,469.3,248.2,68.0,41.0,33.6,73.0,71.0,97.0,1.0,5.0,1.0,15.0,11.0,73.0,1.0,1.0,0.0,0.0,0.0,52.0,21.0,1.0,1.0,2.0,13.0,14.0,23.0,3,0,1.0,1.0,6.0,3.0,2.0,2.0,4.0,2.0,12.0,7.0,2.0,2.0,4.0,Reece James,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,717.5
45,Group stage,England,Ghana,90,25,Djed Spence,7157.3,2963.4,2687.2,801.3,413.2,292.2,71.0,36.0,34.0,46.0,45.0,98.0,0.0,1.0,0.0,14.0,14.0,100.0,1.0,0.0,1.0,0.0,0.0,45.0,15.0,4.0,0.0,0.0,11.0,15.0,19.0,1,1,2.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,Djed Spence,DF,True,66.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M45-ENG-V-GHA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,705.4
67,Group stage,England,Panama,90,1,Jordan Pickford,5852.4,4024.3,1674.1,145.7,8.4,0.0,18.0,0.0,21.3,31.0,24.0,77.0,0.0,0.0,0.0,12.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,Jordan Pickford,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,8.4
67,Group stage,England,Panama,90,2,Ezri Konsa,10105.5,4403.8,3672.1,1278.2,498.0,253.4,107.0,36.0,32.2,72.0,71.0,99.0,1.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,0.0,37.0,20.0,1,1,3.0,1.0,4.0,4.0,4.0,2.0,6.0,3.0,5.0,15.0,5.0,8.0,2.0,Ezri Konsa,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,751.4
67,Group stage,England,Panama,90,3,Nico Oreilly,11136.0,4195.3,4265.6,1528.5,827.7,318.8,135.0,66.0,32.9,55.0,49.0,89.0,0.0,1.0,1.0,14.0,13.0,93.0,1.0,1.0,0.0,1.0,0.0,58.0,26.0,6.0,3.0,0.0,13.0,10.0,24.0,6,1,2.0,0.0,8.0,19.0,2.0,0.0,2.0,4.0,9.0,27.0,18.0,4.0,1.0,Nico Oreilly,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1146.5
67,Group stage,England,Panama,90,6,Marc Guehi,10384.8,3748.5,4367.9,1416.0,667.6,184.7,133.0,47.0,32.9,79.0,77.0,97.0,1.0,0.0,0.0,10.0,10.0,100.0,1.0,0.0,1.0,0.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,22.0,14.0,0,0,5.0,3.0,1.0,8.0,2.0,0.0,2.0,3.0,7.0,16.0,1.0,8.0,3.0,Marc Guehi,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,852.3
